n_obs,d,sim,alpha_param,beta_param,B,test_stat,reject
100,1,190,1,2,100,0.0444592287546705,0
100,1,191,1,2,100,0.0275327927223899,0
100,1,192,1,2,100,0.0576604548883959,0
100,1,193,1,2,100,0.0203037333196152,0
100,1,194,1,2,100,0.071732324296661,0
100,1,195,1,2,100,0.0889461694681604,0
100,1,196,1,2,100,0.0206904251064941,0
100,1,197,1,2,100,0.00793851207552337,0
100,1,198,1,2,100,0.0746821249846169,0
100,1,199,1,2,100,0.00721732634743071,0
100,1,200,1,2,100,0.0345545472425511,0
100,1,1,1.1,2,100,0.00717821101486553,0
100,1,2,1.1,2,100,0.0499156059155841,0
100,1,3,1.1,2,100,0.020722401495429,0
100,1,4,1.1,2,100,0.00306225432212611,0
100,1,5,1.1,2,100,0.0137218465419016,0
100,1,6,1.1,2,100,0.0250412179891643,0
100,1,7,1.1,2,100,0.0297612137305241,0
100,1,8,1.1,2,100,0.0402776658632683,0
100,1,9,1.1,2,100,0.0144889700405792,0
100,1,10,1.1,2,100,0.0167683829669853,0
100,1,11,1.1,2,100,0.0105282884107206,0
100,1,12,1.1,2,100,0.0528507012743209,0
100,1,13,1.1,2,100,0.0145551900297293,0
100,1,14,1.1,2,100,0.00697341086404056,0
100,1,15,1.1,2,100,0.0143584348682215,0
100,1,16,1.1,2,100,0.036071681173287,0
100,1,17,1.1,2,100,0.0660900774431323,0
100,1,18,1.1,2,100,0.0066102008775858,0
100,1,19,1.1,2,100,0.0199166119226794,0
100,1,20,1.1,2,100,0.0352025095549709,0
100,1,21,1.1,2,100,0.0154708905198535,0
100,1,22,1.1,2,100,0.06181559837735,0
100,1,23,1.1,2,100,0.00653210317290882,0
100,1,24,1.1,2,100,0.0148244927356604,0
100,1,25,1.1,2,100,0.00935958251916096,0
100,1,26,1.1,2,100,0.0162928587406018,0
100,1,27,1.1,2,100,0.0431036517639644,0
100,1,28,1.1,2,100,0.0256201125403505,0
100,1,29,1.1,2,100,0.0127646764008483,0
100,1,30,1.1,2,100,0.0101475038690375,0
100,1,31,1.1,2,100,0.0112671117502422,0
100,1,32,1.1,2,100,0.00764031929580715,0
100,1,33,1.1,2,100,0.0175235604101858,0
100,1,34,1.1,2,100,0.0191204931397925,0
100,1,35,1.1,2,100,0.0476581717908626,0
100,1,36,1.1,2,100,0.0293236572747309,0
100,1,37,1.1,2,100,0.0124197798351995,0
100,1,38,1.1,2,100,0.0801129226987677,0
100,1,39,1.1,2,100,0.0111433479527376,0
100,1,40,1.1,2,100,0.0302485545556434,0
100,1,41,1.1,2,100,0.0113761853028065,0
100,1,42,1.1,2,100,0.0266029128202824,0
100,1,43,1.1,2,100,0.00604732936474651,0
100,1,44,1.1,2,100,0.0127790225229595,0
100,1,45,1.1,2,100,0.0189882085754412,0
100,1,46,1.1,2,100,0.0124539728273333,0
100,1,47,1.1,2,100,0.0258755939489751,0
100,1,48,1.1,2,100,0.00606878657200028,0
100,1,49,1.1,2,100,0.12852478299858,0
100,1,50,1.1,2,100,0.0325531423762713,0
100,1,51,1.1,2,100,0.0138733334213578,0
100,1,52,1.1,2,100,0.0369577599599495,0
100,1,53,1.1,2,100,0.00866365439797537,0
100,1,54,1.1,2,100,0.0120155666320196,0
100,1,55,1.1,2,100,0.0186269806892967,0
100,1,56,1.1,2,100,0.0170976896911043,0
100,1,57,1.1,2,100,0.00657351616265201,0
100,1,58,1.1,2,100,0.0121706931246925,0
100,1,59,1.1,2,100,0.0200572300288291,0
100,1,60,1.1,2,100,0.0169634963597744,0
100,1,61,1.1,2,100,0.0165331232334228,0
100,1,62,1.1,2,100,0.033649894713396,0
100,1,63,1.1,2,100,0.00137372182984844,0
100,1,64,1.1,2,100,0.0134184577244801,0
100,1,65,1.1,2,100,0.0210942809141564,0
100,1,66,1.1,2,100,0.00552231170061407,0
100,1,67,1.1,2,100,0.0190879748036882,0
100,1,68,1.1,2,100,0.0135243714873607,0
100,1,69,1.1,2,100,0.00834130924181153,0
100,1,70,1.1,2,100,0.0206341126222082,0
100,1,71,1.1,2,100,0.0425857228440886,0
100,1,72,1.1,2,100,0.0231498878547226,0
100,1,73,1.1,2,100,0.0358746869867562,0
100,1,74,1.1,2,100,0.00948298799668862,0
100,1,75,1.1,2,100,0.0055426917742552,0
100,1,76,1.1,2,100,0.0097502600857404,0
100,1,77,1.1,2,100,0.0316171941158324,0
100,1,78,1.1,2,100,0.0153112603757544,0
100,1,79,1.1,2,100,0.00526805615833231,0
100,1,80,1.1,2,100,0.00517207828945668,0
100,1,81,1.1,2,100,0.0223343654734736,0
100,1,82,1.1,2,100,0.00063266662147871,0
100,1,83,1.1,2,100,0.0109648616344312,0
100,1,84,1.1,2,100,0.0233053068126434,0
100,1,85,1.1,2,100,0.0122555644160951,0
100,1,86,1.1,2,100,0.0110736677264174,0
100,1,87,1.1,2,100,0.0268721820765561,0
100,1,88,1.1,2,100,0.0217260253956693,0
100,1,89,1.1,2,100,0.0603366773613714,0
100,1,90,1.1,2,100,0.0034172851876579,0
100,1,91,1.1,2,100,0.0113081941772777,0
100,1,92,1.1,2,100,0.0186079070822017,0
100,1,93,1.1,2,100,0.0101422682313131,0
100,1,94,1.1,2,100,0.00306779174421505,0
100,1,95,1.1,2,100,0.0359939683776969,0
100,1,96,1.1,2,100,0.020862143420384,0
100,1,97,1.1,2,100,0.00515931709774452,0
100,1,98,1.1,2,100,0.0176683907730353,0
100,1,99,1.1,2,100,0.00959624367032829,0
100,1,100,1.1,2,100,0.0486997907679897,0
100,1,101,1.1,2,100,0.0245696633045546,0
100,1,102,1.1,2,100,0.0189529811002909,0
100,1,103,1.1,2,100,0.0112860592994096,0
100,1,104,1.1,2,100,0.0208975843193348,0
100,1,105,1.1,2,100,0.019795800577383,0
100,1,106,1.1,2,100,0.0263224073690656,0
100,1,107,1.1,2,100,0.0253512135306441,0
100,1,108,1.1,2,100,0.013933757073358,0
100,1,109,1.1,2,100,0.0115922699679051,0
100,1,110,1.1,2,100,0.12857362361116,0
100,1,111,1.1,2,100,0.00891420352779233,0
100,1,112,1.1,2,100,0.0205295898493829,0
100,1,113,1.1,2,100,0.0120377261442047,0
100,1,114,1.1,2,100,0.0402979328059718,0
100,1,115,1.1,2,100,0.0269471381612589,0
100,1,116,1.1,2,100,0.038984419193802,0
100,1,117,1.1,2,100,0.0158914738429706,0
100,1,118,1.1,2,100,0.0116911063622821,0
100,1,119,1.1,2,100,0.00787532195783991,0
100,1,120,1.1,2,100,0.00558702741456704,0
100,1,121,1.1,2,100,0.00474156892688226,0
100,1,122,1.1,2,100,0.0163091662963259,0
100,1,123,1.1,2,100,0.0145709556481582,0
100,1,124,1.1,2,100,0.0135929926209357,0
100,1,125,1.1,2,100,0.0185668568375891,0
100,1,126,1.1,2,100,0.0167976979352661,0
100,1,127,1.1,2,100,0.00885424568525565,0
100,1,128,1.1,2,100,0.00956982630437569,0
100,1,129,1.1,2,100,0.00492591198545622,0
100,1,130,1.1,2,100,0.0177064166684162,0
100,1,131,1.1,2,100,0.00754572822986481,0
100,1,132,1.1,2,100,0.00905146242311117,0
100,1,133,1.1,2,100,0.00557815150343787,0
100,1,134,1.1,2,100,0.0222453521610784,0
100,1,135,1.1,2,100,0.0178724713123112,0
100,1,136,1.1,2,100,0.063507801013225,0
100,1,137,1.1,2,100,0.0138037372129545,0
100,1,138,1.1,2,100,0.028117488897998,0
100,1,139,1.1,2,100,0.0263877646443499,0
100,1,140,1.1,2,100,0.0149392602588498,0
100,1,141,1.1,2,100,0.0114315939500536,0
100,1,142,1.1,2,100,0.00471159410884584,0
100,1,143,1.1,2,100,0.00629220031538023,0
100,1,144,1.1,2,100,0.0172996239207548,0
100,1,145,1.1,2,100,0.0161824040610097,0
100,1,146,1.1,2,100,0.0097991164502954,0
100,1,147,1.1,2,100,0.00888911231345755,0
100,1,148,1.1,2,100,0.0144647269211819,0
100,1,149,1.1,2,100,0.0149261534093534,0
100,1,150,1.1,2,100,0.0234799172660596,0
100,1,151,1.1,2,100,0.0122517108354659,0
100,1,152,1.1,2,100,0.0192054907894323,0
100,1,153,1.1,2,100,0.0163343663670566,0
100,1,154,1.1,2,100,0.0251436901315267,0
100,1,155,1.1,2,100,0.0117007399403335,0
100,1,156,1.1,2,100,0.0260517696877236,0
100,1,157,1.1,2,100,0.0178272275877925,0
100,1,158,1.1,2,100,0.0407720045394293,0
100,1,159,1.1,2,100,0.00985254862953781,0
100,1,160,1.1,2,100,0.00783687415736863,0
100,1,161,1.1,2,100,0.0122773766220138,0
100,1,162,1.1,2,100,0.00933445229259995,0
100,1,163,1.1,2,100,0.00801961680119724,0
100,1,164,1.1,2,100,0.0248604463519395,0
100,1,165,1.1,2,100,0.0102859909877509,0
100,1,166,1.1,2,100,0.0155442513131922,0
100,1,167,1.1,2,100,0.0107058413477268,0
100,1,168,1.1,2,100,0.0308758685812376,0
100,1,169,1.1,2,100,0.0516041584303785,0
100,1,170,1.1,2,100,0.022448582994717,0
100,1,171,1.1,2,100,0.0225068503538271,0
100,1,172,1.1,2,100,0.017897499128219,0
100,1,173,1.1,2,100,0.0111122147909022,0
100,1,174,1.1,2,100,0.00628518897929835,0
100,1,175,1.1,2,100,0.0229960764284659,0
100,1,176,1.1,2,100,0.00356917191390253,0
100,1,177,1.1,2,100,0.0145185206684524,0
100,1,178,1.1,2,100,0.0231313834325895,0
100,1,179,1.1,2,100,0.0199871259620516,0
100,1,180,1.1,2,100,0.0247567776025596,0
100,1,181,1.1,2,100,0.0118807790453025,0
100,1,182,1.1,2,100,0.0285669931774764,0
100,1,183,1.1,2,100,0.00836069170716436,0
100,1,184,1.1,2,100,0.00422754985532558,0
100,1,185,1.1,2,100,0.01703172013086,0
100,1,186,1.1,2,100,0.00812498056620818,0
100,1,187,1.1,2,100,0.0323528581179137,0
100,1,188,1.1,2,100,0.0174967199609599,0
100,1,189,1.1,2,100,0.014157575457486,0
100,1,190,1.1,2,100,0.0122596506412121,0
100,1,191,1.1,2,100,0.0124801828666673,0
100,1,192,1.1,2,100,0.0107925535318074,0
100,1,193,1.1,2,100,0.0110743419281027,0
100,1,194,1.1,2,100,0.0169599592175293,0
100,1,195,1.1,2,100,0.0249922525314498,0
100,1,196,1.1,2,100,0.0155478095304894,0
100,1,197,1.1,2,100,0.00629207612243199,0
100,1,198,1.1,2,100,0.00758718799094174,0
100,1,199,1.1,2,100,0.0400820309899086,0
100,1,200,1.1,2,100,0.0158214564424215,0
100,1,1,1.2,2,100,0.0151121017290025,0
100,1,2,1.2,2,100,0.0101989579251435,0
100,1,3,1.2,2,100,0.013321103342049,0
100,1,4,1.2,2,100,0.0171644182510362,0
100,1,5,1.2,2,100,0.0258193405671415,0
100,1,6,1.2,2,100,0.025125361426203,0
100,1,7,1.2,2,100,0.0191013490729885,0
100,1,8,1.2,2,100,0.0268302526497123,0
100,1,9,1.2,2,100,0.0133552673196594,0
100,1,10,1.2,2,100,0.00759831617686689,0
100,1,11,1.2,2,100,0.0132591982749509,0
100,1,12,1.2,2,100,0.020116943018261,0
100,1,13,1.2,2,100,0.0168715256155378,0
100,1,14,1.2,2,100,0.0138590042945659,0
100,1,15,1.2,2,100,0.0185945810122783,0
100,1,16,1.2,2,100,0.0262809544421421,0
100,1,17,1.2,2,100,0.00692986775767949,0
100,1,18,1.2,2,100,0.0214452435122427,0
100,1,19,1.2,2,100,0.0080789947920837,0
100,1,20,1.2,2,100,0.0163307160560803,0
100,1,21,1.2,2,100,0.0129258438154722,0
100,1,22,1.2,2,100,0.00377261733180359,0
100,1,23,1.2,2,100,0.00160904333951555,0
100,1,24,1.2,2,100,0.00821945607411772,0
100,1,25,1.2,2,100,0.00456069807255003,0
100,1,26,1.2,2,100,0.0042074383749613,0
100,1,27,1.2,2,100,0.00226104559838401,0
100,1,28,1.2,2,100,0.0209073320437208,0
100,1,29,1.2,2,100,0.0296502827835546,0
100,1,30,1.2,2,100,0.00556243003610773,0
100,1,31,1.2,2,100,0.0404812845203709,0
100,1,32,1.2,2,100,0.0185278804664572,0
100,1,33,1.2,2,100,0.0180944582006399,0
100,1,34,1.2,2,100,0.0140108156507235,0
100,1,35,1.2,2,100,0.00648249271993373,0
100,1,36,1.2,2,100,0.0115077212095877,0
100,1,37,1.2,2,100,0.00203636611919431,0
100,1,38,1.2,2,100,0.00286409029428834,0
100,1,39,1.2,2,100,0.0120469536148543,0
100,1,40,1.2,2,100,0.0193478581615001,0
100,1,41,1.2,2,100,0.00418502534047152,0
100,1,42,1.2,2,100,0.0425682837977356,0
100,1,43,1.2,2,100,0.0363926861312969,0
100,1,44,1.2,2,100,0.00474763174292768,0
100,1,45,1.2,2,100,0.0120273109256635,0
100,1,46,1.2,2,100,0.0300924776594982,0
100,1,47,1.2,2,100,0.00137196969897905,0
100,1,48,1.2,2,100,0.0458538105240846,0
100,1,49,1.2,2,100,0.0273656393319982,0
100,1,50,1.2,2,100,0.0234611965006414,0
100,1,51,1.2,2,100,0.0290133999953552,0
100,1,52,1.2,2,100,0.0164305706550444,0
100,1,53,1.2,2,100,0.033604705171751,0
100,1,54,1.2,2,100,0.0221398298308003,0
100,1,55,1.2,2,100,0.031481847900344,0
100,1,56,1.2,2,100,0.0204198391221228,0
100,1,57,1.2,2,100,0.00747631686360942,0
100,1,58,1.2,2,100,0.058479577152826,0
100,1,59,1.2,2,100,0.00918354446186805,0
100,1,60,1.2,2,100,0.0368560781196201,0
100,1,61,1.2,2,100,0.00319054169435132,0
100,1,62,1.2,2,100,0.00403936580036682,0
100,1,63,1.2,2,100,0.00232377020268143,0
100,1,64,1.2,2,100,0.0262313413707969,0
100,1,65,1.2,2,100,0.0159281620357928,0
100,1,66,1.2,2,100,0.0068006313836019,0
100,1,67,1.2,2,100,0.0127400785661159,0
100,1,68,1.2,2,100,0.0171499581016583,0
100,1,69,1.2,2,100,0.0173530982882321,0
100,1,70,1.2,2,100,0.0349897804044813,0
100,1,71,1.2,2,100,0.0321072945482205,0
100,1,72,1.2,2,100,0.0125945324970515,0
100,1,73,1.2,2,100,0.00728723555687614,0
100,1,74,1.2,2,100,0.00289948754746465,0
100,1,75,1.2,2,100,0.0118344515614732,0
100,1,76,1.2,2,100,0.009332819904582,0
100,1,77,1.2,2,100,0.0234742765102627,0
100,1,78,1.2,2,100,0.0450425280718647,0
100,1,79,1.2,2,100,0.00470726721021666,0
100,1,80,1.2,2,100,0.0108508508912188,0
100,1,81,1.2,2,100,0.00950069563594241,0
100,1,82,1.2,2,100,0.0688361067751376,0
100,1,83,1.2,2,100,0.0249460021315784,0
100,1,84,1.2,2,100,0.00732291789681932,0
100,1,85,1.2,2,100,0.00461054822877093,0
100,1,86,1.2,2,100,0.0259610646764956,0
100,1,87,1.2,2,100,0.00971279701639031,0
100,1,88,1.2,2,100,0.0205257860112328,0
100,1,89,1.2,2,100,0.00908592662803593,0
100,1,90,1.2,2,100,0.031641113360921,0
100,1,91,1.2,2,100,0.0261253816259622,0
100,1,92,1.2,2,100,0.0286055348369869,0
100,1,93,1.2,2,100,0.0142033228213411,0
100,1,94,1.2,2,100,0.0164671785512614,0
100,1,95,1.2,2,100,0.0252861657446277,0
100,1,96,1.2,2,100,0.0205392696399128,0
100,1,97,1.2,2,100,0.0114429642859273,0
100,1,98,1.2,2,100,0.0239355564188894,0
100,1,99,1.2,2,100,0.0202148151565123,0
100,1,100,1.2,2,100,0.0250712666570745,0
100,1,101,1.2,2,100,0.0321012270698507,0
100,1,102,1.2,2,100,0.0290762183978502,0
100,1,103,1.2,2,100,0.0177616046053274,0
100,1,104,1.2,2,100,0.00466055321454044,0
100,1,105,1.2,2,100,0.0146541704604033,0
100,1,106,1.2,2,100,0.0165002722594004,0
100,1,107,1.2,2,100,0.00514346593892264,0
100,1,108,1.2,2,100,0.0034288542116735,0
100,1,109,1.2,2,100,0.021588890694345,0
100,1,110,1.2,2,100,0.00857287403867908,0
100,1,111,1.2,2,100,0.0123520476737555,0
100,1,112,1.2,2,100,0.0130161512090624,0
100,1,113,1.2,2,100,0.0102807736801243,0
100,1,114,1.2,2,100,0.00814812264160661,0
100,1,115,1.2,2,100,0.0479088673035602,0
100,1,116,1.2,2,100,0.00354396436893232,0
100,1,117,1.2,2,100,0.01054586416123,0
100,1,118,1.2,2,100,0.01064444575549,0
100,1,119,1.2,2,100,0.0297652246238696,0
100,1,120,1.2,2,100,0.0127241028505061,0
100,1,121,1.2,2,100,0.0161885041159707,0
100,1,122,1.2,2,100,0.0321175333382668,0
100,1,123,1.2,2,100,0.00495349785088092,0
100,1,124,1.2,2,100,0.0252782662306602,0
100,1,125,1.2,2,100,0.12244773292268,0
100,1,126,1.2,2,100,0.0105474060037099,0
100,1,127,1.2,2,100,0.00661629944450996,0
100,1,128,1.2,2,100,0.00421001973129129,0
100,1,129,1.2,2,100,0.0103403220002195,0
100,1,130,1.2,2,100,0.015909954834586,0
100,1,131,1.2,2,100,0.00303598152393209,0
100,1,132,1.2,2,100,0.0817543418384755,0
100,1,133,1.2,2,100,0.0281223973891287,0
100,1,134,1.2,2,100,0.0108288433594,0
100,1,135,1.2,2,100,0.019019369377278,0
100,1,136,1.2,2,100,0.040107299471513,0
100,1,137,1.2,2,100,0.0157042350944356,0
100,1,138,1.2,2,100,0.0106948749913914,0
100,1,139,1.2,2,100,0.00821868018576265,0
100,1,140,1.2,2,100,0.0256498063319686,0
100,1,141,1.2,2,100,0.00534954349912595,0
100,1,142,1.2,2,100,0.0309893599398244,0
100,1,143,1.2,2,100,0.0922913223678878,0
100,1,144,1.2,2,100,0.00417746947202892,0
100,1,145,1.2,2,100,0.0102111823591436,0
100,1,146,1.2,2,100,0.0124931173081973,0
100,1,147,1.2,2,100,0.0118449048755848,0
100,1,148,1.2,2,100,0.0160955398756872,0
100,1,149,1.2,2,100,0.0062046900195568,0
100,1,150,1.2,2,100,0.0027697705274841,0
100,1,151,1.2,2,100,0.0189772440938411,0
100,1,152,1.2,2,100,0.00999037353830253,0
100,1,153,1.2,2,100,0.0195590196944925,0
100,1,154,1.2,2,100,0.00111313499351721,0
100,1,155,1.2,2,100,0.0354632865879503,0
100,1,156,1.2,2,100,0.0086677152520183,0
100,1,157,1.2,2,100,0.0019135922571874,0
100,1,158,1.2,2,100,0.00463662306406308,0
100,1,159,1.2,2,100,0.0207709048753913,0
100,1,160,1.2,2,100,0.0226638913438807,0
100,1,161,1.2,2,100,0.00902929577427318,0
100,1,162,1.2,2,100,0.00756570274487492,0
100,1,163,1.2,2,100,0.00416225268716398,0
100,1,164,1.2,2,100,0.011490643262917,0
100,1,165,1.2,2,100,0.00999434433008844,0
100,1,166,1.2,2,100,0.0178280337904936,0
100,1,167,1.2,2,100,0.0203278789418176,0
100,1,168,1.2,2,100,0.0211359175264942,0
100,1,169,1.2,2,100,0.0138607348024031,0
100,1,170,1.2,2,100,0.00990874268402111,0
100,1,171,1.2,2,100,0.0119066773081586,0
100,1,172,1.2,2,100,0.00619471382640749,0
100,1,173,1.2,2,100,0.00566189577480138,0
100,1,174,1.2,2,100,0.0767482533520751,0
100,1,175,1.2,2,100,0.00662994719106127,0
100,1,176,1.2,2,100,0.0145773861237799,0
100,1,177,1.2,2,100,0.00277684599593356,0
100,1,178,1.2,2,100,0.0173888084008334,0
100,1,179,1.2,2,100,0.0185426650769754,0
100,1,180,1.2,2,100,0.0121136519754987,0
100,1,181,1.2,2,100,0.0132314075760379,0
100,1,182,1.2,2,100,0.0197737313432554,0
100,1,183,1.2,2,100,0.0571576072998424,0
100,1,184,1.2,2,100,0.0637751982183734,0
100,1,185,1.2,2,100,0.0142656883269219,0
100,1,186,1.2,2,100,0.00421608109003329,0
100,1,187,1.2,2,100,0.0109385481561634,0
100,1,188,1.2,2,100,0.0113584390897081,0
100,1,189,1.2,2,100,0.00737312831196925,0
100,1,190,1.2,2,100,0.00950134867587495,0
100,1,191,1.2,2,100,0.0044553173510953,0
100,1,192,1.2,2,100,0.0206438414087822,0
100,1,193,1.2,2,100,0.0403441699231104,0
100,1,194,1.2,2,100,0.0303593776346795,0
100,1,195,1.2,2,100,0.00971023575344458,0
100,1,196,1.2,2,100,0.0403006743590246,0
100,1,197,1.2,2,100,0.0247605138094834,0
100,1,198,1.2,2,100,0.0144958079569769,0
100,1,199,1.2,2,100,0.0111997414698461,0
100,1,200,1.2,2,100,0.0173952692942423,0
100,1,1,1.3,2,100,0.0592301572049887,0
100,1,2,1.3,2,100,0.00725198951074349,0
100,1,3,1.3,2,100,0.0326008034467188,0
100,1,4,1.3,2,100,0.0120582934663098,0
100,1,5,1.3,2,100,0.0159314133331538,0
100,1,6,1.3,2,100,0.030061026798982,0
100,1,7,1.3,2,100,0.00424954030665857,0
100,1,8,1.3,2,100,0.00791073815406811,0
100,1,9,1.3,2,100,0.013453457220452,0
100,1,10,1.3,2,100,0.0174911516151824,0
100,1,11,1.3,2,100,0.00676549946959212,0
100,1,12,1.3,2,100,0.00445528936964991,0
100,1,13,1.3,2,100,0.0035977597903869,0
100,1,14,1.3,2,100,0.00379752785097169,0
100,1,15,1.3,2,100,0.0068237889370378,0
100,1,16,1.3,2,100,0.0150310470635162,0
100,1,17,1.3,2,100,0.0128902289142944,0
100,1,18,1.3,2,100,0.021734154548614,0
100,1,19,1.3,2,100,0.0247649735195025,0
100,1,20,1.3,2,100,0.00433213328861766,0
100,1,21,1.3,2,100,0.0176814132513722,0
100,1,22,1.3,2,100,0.0231440828162139,0
100,1,23,1.3,2,100,0.0109538482830723,0
100,1,24,1.3,2,100,0.00663716206943176,0
100,1,25,1.3,2,100,0.0114180993176103,0
100,1,26,1.3,2,100,0.00562861601592978,0
100,1,27,1.3,2,100,0.0201223917225645,0
100,1,28,1.3,2,100,0.00205597574108042,0
100,1,29,1.3,2,100,0.00409653933690404,0
100,1,30,1.3,2,100,0.0032226399463356,0
100,1,31,1.3,2,100,0.0218477005959494,0
100,1,32,1.3,2,100,0.0137871085528312,0
100,1,33,1.3,2,100,0.0100062247296452,0
100,1,34,1.3,2,100,0.00348417778995005,0
100,1,35,1.3,2,100,0.0197336262847426,0
100,1,36,1.3,2,100,0.0165355811672097,0
100,1,37,1.3,2,100,0.0296753186989342,0
100,1,38,1.3,2,100,0.00522668651832125,0
100,1,39,1.3,2,100,0.0101875053829233,0
100,1,40,1.3,2,100,0.0115298283666058,0
100,1,41,1.3,2,100,0.00949986394793225,0
100,1,42,1.3,2,100,0.0194026427958861,0
100,1,43,1.3,2,100,0.00629630287940617,0
100,1,44,1.3,2,100,0.000567791229909881,0
100,1,45,1.3,2,100,0.0100053094225302,0
100,1,46,1.3,2,100,0.0326923515845062,0
100,1,47,1.3,2,100,0.0047860864274664,0
100,1,48,1.3,2,100,0.047494746274215,0
100,1,49,1.3,2,100,0.0110882344420254,0
100,1,50,1.3,2,100,0.00823123340347582,0
100,1,51,1.3,2,100,0.014915110611769,0
100,1,52,1.3,2,100,0.00888086573186146,0
100,1,53,1.3,2,100,0.0348212101019118,0
100,1,54,1.3,2,100,0.0255833206411817,0
100,1,55,1.3,2,100,0.0127966449879178,0
100,1,56,1.3,2,100,0.011756944394392,0
100,1,57,1.3,2,100,0.0203308997996468,0
100,1,58,1.3,2,100,0.0158110074501454,0
100,1,59,1.3,2,100,0.00727252315988713,0
100,1,60,1.3,2,100,0.00549086099202579,0
100,1,61,1.3,2,100,0.0236363492902832,0
100,1,62,1.3,2,100,0.0082344249372246,0
100,1,63,1.3,2,100,0.0209873249516744,0
100,1,64,1.3,2,100,0.0118013776106754,0
100,1,65,1.3,2,100,0.0127582574661032,0
100,1,66,1.3,2,100,0.00476978918518951,0
100,1,67,1.3,2,100,0.00193282226178428,0
100,1,68,1.3,2,100,0.00302795037942129,0
100,1,69,1.3,2,100,0.0020192421647706,0
100,1,70,1.3,2,100,0.00379621265568943,0
100,1,71,1.3,2,100,0.0169512994541182,0
100,1,72,1.3,2,100,0.0166498114324658,0
100,1,73,1.3,2,100,0.00192827620984183,0
100,1,74,1.3,2,100,0.00976212086168354,0
100,1,75,1.3,2,100,0.0310815551965967,0
100,1,76,1.3,2,100,0.0104455794352493,0
100,1,77,1.3,2,100,0.0179562912190397,0
100,1,78,1.3,2,100,0.00354773596540853,0
100,1,79,1.3,2,100,0.00848069886274595,0
100,1,80,1.3,2,100,0.0174035434411639,0
100,1,81,1.3,2,100,0.00289358742805337,0
100,1,82,1.3,2,100,0.00424306993690003,0
100,1,83,1.3,2,100,0.0206721873547462,0
100,1,84,1.3,2,100,0.0151638721955211,0
100,1,85,1.3,2,100,0.0156080412698311,0
100,1,86,1.3,2,100,0.0144216794051754,0
100,1,87,1.3,2,100,0.0219709157161968,0
100,1,88,1.3,2,100,0.00916722166258316,0
100,1,89,1.3,2,100,0.0103821258771121,0
100,1,90,1.3,2,100,0.0492714429062635,0
100,1,91,1.3,2,100,0.00377432124639388,0
100,1,92,1.3,2,100,0.0188089438062629,0
100,1,93,1.3,2,100,0.00815050880382056,0
100,1,94,1.3,2,100,0.00689281889567389,0
100,1,95,1.3,2,100,0.00279423031165722,0
100,1,96,1.3,2,100,0.0287750735302403,0
100,1,97,1.3,2,100,0.00515854002065641,0
100,1,98,1.3,2,100,0.0168678556778005,0
100,1,99,1.3,2,100,0.00950473517022683,0
100,1,100,1.3,2,100,0.0234249765315691,0
100,1,101,1.3,2,100,0.014594896630632,0
100,1,102,1.3,2,100,0.00237132446459405,0
100,1,103,1.3,2,100,0.0233196728265157,0
100,1,104,1.3,2,100,0.00440246219443354,0
100,1,105,1.3,2,100,0.053968813599677,0
100,1,106,1.3,2,100,0.0190827408199588,0
100,1,107,1.3,2,100,0.00729354310594612,0
100,1,108,1.3,2,100,0.00672910331411525,0
100,1,109,1.3,2,100,0.00320483491947391,0
100,1,110,1.3,2,100,0.00911322079997969,0
100,1,111,1.3,2,100,0.0298056093540881,0
100,1,112,1.3,2,100,0.00758263492097074,0
100,1,113,1.3,2,100,0.0397246369774074,0
100,1,114,1.3,2,100,0.0119475568196297,0
100,1,115,1.3,2,100,0.00307831733257358,0
100,1,116,1.3,2,100,0.0797106474772622,0
100,1,117,1.3,2,100,0.00483533661594503,0
100,1,118,1.3,2,100,0.0169096274621948,0
100,1,119,1.3,2,100,0.0204383046593807,0
100,1,120,1.3,2,100,0.0370220880407689,0
100,1,121,1.3,2,100,0.0340379509686575,0
100,1,122,1.3,2,100,0.0142777378946621,0
100,1,123,1.3,2,100,0.00789583429527164,0
100,1,124,1.3,2,100,0.013318623345981,0
100,1,125,1.3,2,100,0.0173890100745099,0
100,1,126,1.3,2,100,0.00960343840910227,0
100,1,127,1.3,2,100,0.0833751338174901,0
100,1,128,1.3,2,100,0.0281901439835087,0
100,1,129,1.3,2,100,0.0174876499336148,0
100,1,130,1.3,2,100,0.00824883405897344,0
100,1,131,1.3,2,100,0.00686710527411302,0
100,1,132,1.3,2,100,0.0131061540119153,0
100,1,133,1.3,2,100,0.0119558610634529,0
100,1,134,1.3,2,100,0.010636158857426,0
100,1,135,1.3,2,100,0.00959252020042075,0
100,1,136,1.3,2,100,0.0139652039760241,0
100,1,137,1.3,2,100,0.00730629547798091,0
100,1,138,1.3,2,100,0.0124101841907151,0
100,1,139,1.3,2,100,0.00944374423846067,0
100,1,140,1.3,2,100,0.00365269392652183,0
100,1,141,1.3,2,100,0.0231079490891035,0
100,1,142,1.3,2,100,0.0355164620874475,0
100,1,143,1.3,2,100,0.00535417650726265,0
100,1,144,1.3,2,100,0.0258568855536089,0
100,1,145,1.3,2,100,0.01607486695254,0
100,1,146,1.3,2,100,0.0214493278415446,0
100,1,147,1.3,2,100,0.00860714757053143,0
100,1,148,1.3,2,100,0.0131160893676217,0
100,1,149,1.3,2,100,0.00697449567995987,0
100,1,150,1.3,2,100,0.0389723641787114,0
